   1.3450000e+02	   0.0000000e+00	   1.6174309e+00	   1.2008353e+00	
   1.3454167e+02	   0.0000000e+00	   1.5756166e+00	   1.2004987e+00	
   1.3458333e+02	   0.0000000e+00	   1.8765446e+00	   1.2001597e+00	
   1.3462500e+02	   0.0000000e+00	   2.2433183e+00	   1.1998173e+00	
   1.3466667e+02	   0.0000000e+00	   3.8917789e+00	   1.1994471e+00	
   1.3470833e+02	   0.0000000e+00	   4.8815998e+00	   1.1990618e+00	
   1.3475000e+02	   0.0000000e+00	   5.0449298e+00	   1.1986774e+00	
   1.3479167e+02	   0.0000000e+00	   5.7543350e+00	   1.1982835e+00	
   1.3483333e+02	   0.0000000e+00	   7.9974021e+00	   1.1978512e+00	
   1.3487500e+02	   0.0000000e+00	   7.7588285e+00	   1.1974278e+00	
   1.3491667e+02	   0.0000000e+00	   8.4839138e+00	   1.1969952e+00	
   1.3495833e+02	   0.0000000e+00	   8.0377285e+00	   1.1965754e+00	
   1.3500000e+02	   2.2625505e+01	   8.9828570e+00	   1.1965667e+00	
   1.3504167e+02	   2.3873924e+01	   8.7736098e+00	   1.1965863e+00	
   1.3508333e+02	   2.3873924e+01	   8.9829247e+00	   1.1966025e+00	
   1.3512500e+02	   2.3873924e+01	   9.2370111e+00	   1.1966147e+00	
   1.3516667e+02	   2.3873924e+01	   7.9576348e+00	   1.1966516e+00	
   1.3520833e+02	   2.3873924e+01	   8.7737063e+00	   1.1966737e+00	
   1.3525000e+02	   2.7555633e+01	   7.4844975e+00	   1.1967899e+00	
   1.3529167e+02	   3.4069415e+01	   8.9831039e+00	   1.1970006e+00	
   1.3533333e+02	   3.1779010e+01	   9.5374955e+00	   1.1971572e+00	
   1.3537500e+02	   4.8703556e+01	   9.7546076e+00	   1.1976287e+00	
   1.3541667e+02	   1.3725265e+02	   9.2797957e+00	   1.1997895e+00	
   1.3545833e+02	   8.1222586e+01	   8.5250198e+00	   1.2008967e+00	
   1.3550000e+02	   6.7817222e+01	   8.9407997e+00	   1.2017373e+00	
   1.3554167e+02	   1.8567311e+02	   9.3648516e+00	   1.2048560e+00	
   1.3558333e+02	   1.3399366e+02	   8.3205977e+00	   1.2070005e+00	
   1.3562500e+02	   1.0339644e+02	   4.4997610e+00	   1.2086213e+00	
   1.3566667e+02	   7.8726876e+01	   6.9863639e+00	   1.2097025e+00	
   1.3570833e+02	   7.8689915e+01	   9.5807576e+00	   1.2107304e+00	
   1.3575000e+02	   6.5043908e+01	   1.0062239e+01	   1.2114733e+00	
   1.3579167e+02	   8.9276572e+01	   1.1009886e+01	   1.2126855e+00	
   1.3583333e+02	   4.8925982e+01	   1.1194822e+01	   1.2130750e+00	
   1.3587500e+02	   3.1769267e+01	   1.0735530e+01	   1.2131250e+00	
   1.3591667e+02	   2.7791692e+01	   1.1474811e+01	   1.2130801e+00	
   1.3595833e+02	   2.7791692e+01	   1.1010488e+01	   1.2130457e+00	
   1.3600000e+02	   3.3523958e+00	   1.1995535e+01	   1.2124981e+00	
   1.3604167e+02	   1.2061847e+00	   1.2477497e+01	   1.2119031e+00	
   1.3608333e+02	   1.2061847e+00	   1.2722105e+01	   1.2113093e+00	
   1.3612500e+02	   6.0107233e-01	   1.1900092e+01	   1.2107260e+00	
   1.3616667e+02	   0.0000000e+00	   1.0827354e+01	   1.2101583e+00	
   1.3620833e+02	   2.6301160e-01	   9.3658359e+00	   1.2096309e+00	
   1.3625000e+02	   1.2061847e+00	   9.6240498e+00	   1.2091226e+00	
   1.3629167e+02	   6.5322793e+00	   1.1852634e+01	   1.2086810e+00	
   1.3633333e+02	   4.8899534e+01	   1.0736087e+01	   1.2091075e+00	
   1.3637500e+02	   1.2265511e+02	   1.1427930e+01	   1.2109947e+00	
   1.3641667e+02	   7.9650887e+01	   1.2139087e+01	   1.2120038e+00	
   1.3645833e+02	   9.8247310e+01	   1.1241397e+01	   1.2134073e+00	
   1.3650000e+02	   7.3974295e+01	   1.1568693e+01	   1.2143101e+00	
   1.3654167e+02	   8.1447175e+01	   1.0195772e+01	   1.2153929e+00	
   1.3658333e+02	   5.5755650e+01	   1.0918233e+01	   1.2159324e+00	
   1.3662500e+02	   4.8883389e+01	   1.1757558e+01	   1.2163122e+00	
   1.3666667e+02	   5.2207229e+01	   1.1010043e+01	   1.2167750e+00	
   1.3670833e+02	   4.2241544e+01	   1.3669245e+01	   1.2169763e+00	
   1.3675000e+02	   5.2374981e+01	   1.4646533e+01	   1.2173666e+00	
   1.3679167e+02	   5.2207229e+01	   1.5599684e+01	   1.2177328e+00	
   1.3683333e+02	   5.2039476e+01	   1.5599908e+01	   1.2180948e+00	
   1.3687500e+02	   1.1269006e+01	   1.6304770e+01	   1.2175964e+00	
   1.3691667e+02	   8.8806432e+00	   1.5814960e+01	   1.2170639e+00	
   1.3695833e+02	   1.9969554e+00	   1.5923430e+01	   1.2163930e+00	
   1.3700000e+02	   0.0000000e+00	   1.4077131e+01	   1.2157261e+00	
   1.3704167e+02	   0.0000000e+00	   1.3366946e+01	   1.2150808e+00	
   1.3708333e+02	   0.0000000e+00	   1.5013728e+01	   1.2144088e+00	
   1.3712500e+02	   0.0000000e+00	   1.5385652e+01	   1.2137363e+00	
   1.3716667e+02	   0.0000000e+00	   1.5385601e+01	   1.2130710e+00	
   1.3720833e+02	   0.0000000e+00	   1.5546182e+01	   1.2124096e+00	
   1.3725000e+02	   0.0000000e+00	   1.4961324e+01	   1.2117670e+00	
   1.3729167e+02	   0.0000000e+00	   1.4646237e+01	   1.2111376e+00	
   1.3733333e+02	   1.1522870e+01	   1.5066812e+01	   1.2107374e+00	
   1.3737500e+02	   3.2286231e+01	   1.1474766e+01	   1.2108293e+00	
   1.3741667e+02	   5.2225057e+01	   1.1804399e+01	   1.2113154e+00	
   1.3745833e+02	   7.4228900e+01	   8.6902303e+00	   1.2123068e+00	
   1.3750000e+02	   9.5659419e+01	   8.3203181e+00	   1.2137399e+00	
   1.3754167e+02	   7.0366589e+01	   7.4845475e+00	   1.2146740e+00	
   1.3758333e+02	   6.3336039e+01	   7.2521838e+00	   1.2154677e+00	
   1.3762500e+02	   6.3164562e+01	   7.9973764e+00	   1.2162411e+00	
   1.3766667e+02	   5.5531805e+01	   9.1087125e+00	   1.2168328e+00	
   1.3770833e+02	   7.0366589e+01	   8.5657648e+00	   1.2177413e+00	
   1.3775000e+02	   5.9572933e+01	   8.8569442e+00	   1.2184183e+00	
   1.3779167e+02	   5.2729505e+01	   9.7539314e+00	   1.2189329e+00	
   1.3783333e+02	   2.2606639e+01	   1.1805517e+01	   1.2187760e+00	
   1.3787500e+02	   1.3250785e-03	   1.4179914e+01	   1.2181026e+00	
   1.3791667e+02	   0.0000000e+00	   1.5653415e+01	   1.2174057e+00	
   1.3795833e+02	   0.0000000e+00	   1.5123856e+01	   1.2167272e+00	
   1.3800000e+02	   0.0000000e+00	   1.5093618e+01	   1.2160567e+00	
   1.3804167e+02	   0.0000000e+00	   1.5119899e+01	   1.2153928e+00	
   1.3808333e+02	   0.0000000e+00	   1.8328848e+01	   1.2146705e+00	
   1.3812500e+02	   0.0000000e+00	   1.8560162e+01	   1.2139513e+00	
   1.3816667e+02	   0.0000000e+00	   1.8792794e+01	   1.2132353e+00	
   1.3820833e+02	   0.0000000e+00	   1.8098780e+01	   1.2125411e+00	
   1.3825000e+02	   4.6038563e-02	   1.9114898e+01	   1.2118350e+00	
   1.3829167e+02	   4.6834085e+00	   1.9498515e+01	   1.2112221e+00	
   1.3833333e+02	   2.5762639e+01	   2.0336361e+01	   1.2110218e+00	
   1.3837500e+02	   6.6740257e+01	   2.0396767e+01	   1.2116459e+00	
   1.3841667e+02	   1.6421717e+02	   2.0457252e+01	   1.2142441e+00	
   1.3845833e+02	   5.5710731e+01	   1.9915328e+01	   1.2146419e+00	
   1.3850000e+02	   1.3434588e+02	   1.9380064e+01	   1.2166633e+00	
   1.3854167e+02	   6.6476783e+01	   1.8041391e+01	   1.2173121e+00	
   1.3858333e+02	   7.7979043e+01	   1.7642328e+01	   1.2182061e+00	
   1.3862500e+02	   9.5874648e+01	   1.6498164e+01	   1.2194957e+00	
   1.3866667e+02	   5.9507256e+01	   1.6359571e+01	   1.2200263e+00	
   1.3870833e+02	   4.8753210e+01	   1.6359536e+01	   1.2203302e+00	
   1.3875000e+02	   3.8586369e+01	   1.6579592e+01	   1.2204156e+00	
   1.3879167e+02	   2.8934189e+01	   1.7642418e+01	   1.2202769e+00	
   1.3883333e+02	   3.2249639e+01	   1.8328799e+01	   1.2201950e+00	
   1.3887500e+02	   2.8934189e+01	   1.8734529e+01	   1.2200367e+00	
   1.3891667e+02	   2.8934189e+01	   1.9202990e+01	   1.2198705e+00	
   1.3895833e+02	   1.6548203e+01	   1.9795928e+01	   1.2194355e+00	
   1.3900000e+02	   4.6254487e+00	   2.0155466e+01	   1.2187494e+00	
   1.3904167e+02	   5.3200749e-01	   2.0336245e+01	   1.2179821e+00	
   1.3908333e+02	   6.4500792e+00	   2.0578598e+01	   1.2173406e+00	
   1.3912500e+02	   8.5321396e+00	   2.0336322e+01	   1.2167540e+00	
   1.3916667e+02	   6.2640283e+00	   2.0761128e+01	   1.2161182e+00	
   1.3920833e+02	   1.1005577e+01	   2.0944314e+01	   1.2155828e+00	
   1.3925000e+02	   1.1005577e+01	   2.0700186e+01	   1.2150580e+00	
   1.3929167e+02	   1.9731746e+01	   2.0396767e+01	   1.2147231e+00	
   1.3933333e+02	   3.1794138e+01	   1.9915385e+01	   1.2146476e+00	
   1.3937500e+02	   2.2668626e+01	   1.9676696e+01	   1.2143922e+00	
   1.3941667e+02	   4.9210056e+01	   1.6635160e+01	   1.2147429e+00	
   1.3945833e+02	   3.8529201e+01	   1.7416063e+01	   1.2148583e+00	
   1.3950000e+02	   3.8529201e+01	   1.6304770e+01	   1.2149964e+00	
   1.3954167e+02	   4.1702757e+01	   1.6911976e+01	   1.2151869e+00	
   1.3958333e+02	   6.2608016e+01	   1.7472723e+01	   1.2157941e+00	
   1.3962500e+02	   4.8710627e+01	   1.6800915e+01	   1.2161276e+00	
   1.3966667e+02	   6.2872163e+01	   1.6634961e+01	   1.2167551e+00	
   1.3970833e+02	   7.7788334e+01	   1.7191237e+01	   1.2176779e+00	
   1.3975000e+02	   7.0407980e+01	   1.8156123e+01	   1.2184257e+00	
   1.3979167e+02	   6.3309655e+01	   1.9498382e+01	   1.2189960e+00	
   1.3983333e+02	   5.2394045e+01	   2.0336449e+01	   1.2193194e+00	
   1.3987500e+02	   4.5258374e+01	   2.1622365e+01	   1.2194661e+00	
   1.3991667e+02	   5.2056351e+01	   2.2435922e+01	   1.2197376e+00	
   1.3995833e+02	   3.5098368e+01	   2.3071012e+01	   1.2196408e+00	
   1.4000000e+02	   2.2597927e+01	   2.3584573e+01	   1.2192740e+00	
   1.4004167e+02	   1.9544297e+01	   2.4038027e+01	   1.2188381e+00	
   1.4008333e+02	   1.3721429e+01	   2.4495504e+01	   1.2182764e+00	
   1.4012500e+02	   1.9544297e+01	   2.4594233e+01	   1.2178392e+00	
   1.4016667e+02	   4.5253111e+00	   2.4168607e+01	   1.2171053e+00	
   1.4020833e+02	   8.2850923e+00	   2.4299039e+01	   1.2164542e+00	
   1.4025000e+02	   8.3951671e+00	   2.4233658e+01	   1.2158139e+00	
   1.4029167e+02	   2.2427494e+01	   2.4692504e+01	   1.2154586e+00	
   1.4033333e+02	   4.8654340e+01	   2.4956620e+01	   1.2156386e+00	
   1.4037500e+02	   4.8654340e+01	   2.2879640e+01	   1.2158610e+00	
   1.4041667e+02	   3.8457973e+01	   1.9203331e+01	   1.2159488e+00	
   1.4045833e+02	   4.8654340e+01	   1.7023522e+01	   1.2162913e+00	
   1.4050000e+02	   6.6684094e+01	   1.8386519e+01	   1.2169763e+00	
   1.4054167e+02	   7.7496462e+01	   1.9735923e+01	   1.2178552e+00	
   1.4058333e+02	   9.2742725e+01	   2.0396671e+01	   1.2190356e+00	
   1.4062500e+02	   7.8028308e+01	   2.0944353e+01	   1.2198957e+00	
   1.4066667e+02	   6.2849840e+01	   2.1436501e+01	   1.2204254e+00	
   1.4070833e+02	   6.7151917e+01	   2.1871554e+01	   1.2210346e+00	
   1.4075000e+02	   6.2936789e+01	   2.3327134e+01	   1.2215227e+00	
   1.4079167e+02	   3.1749447e+01	   2.4694005e+01	   1.2213232e+00	
   1.4083333e+02	   3.5447362e+01	   2.5555322e+01	   1.2211857e+00	
   1.4087500e+02	   2.2504782e+01	   2.6363167e+01	   1.2207611e+00	
   1.4091667e+02	   3.2208506e+01	   2.7182246e+01	   1.2205273e+00	
   1.4095833e+02	   1.6281288e+01	   2.7319842e+01	   1.2199598e+00	
   1.4100000e+02	   1.8921819e+00	   2.7285475e+01	   1.2190993e+00	
   1.4104167e+02	   2.0728983e-03	   2.7250992e+01	   1.2182103e+00	
   1.4108333e+02	   0.0000000e+00	   2.7319859e+01	   1.2173304e+00	
   1.4112500e+02	   0.0000000e+00	   2.7182224e+01	   1.2164637e+00	
   1.4116667e+02	   0.0000000e+00	   2.6532988e+01	   1.2156206e+00	
   1.4120833e+02	   0.0000000e+00	   2.6160144e+01	   1.2147951e+00	
   1.4125000e+02	   0.0000000e+00	   2.5689139e+01	   1.2139888e+00	
   1.4129167e+02	   4.4066612e-01	   2.5122763e+01	   1.2132124e+00	
   1.4133333e+02	   1.9364380e+01	   2.4692651e+01	   1.2128365e+00	
   1.4137500e+02	   2.5493069e+01	   2.2943332e+01	   1.2126238e+00	
   1.4141667e+02	   3.1660993e+01	   2.0457369e+01	   1.2125886e+00	
   1.4145833e+02	   3.8344952e+01	   1.8850881e+01	   1.2127220e+00	
   1.4150000e+02	   4.1695219e+01	   1.7023540e+01	   1.2129600e+00	
   1.4154167e+02	   4.4778972e+01	   1.7023522e+01	   1.2132598e+00	
   1.4158333e+02	   6.3147890e+01	   1.7529213e+01	   1.2139215e+00	
   1.4162500e+02	   5.9346756e+01	   1.7927017e+01	   1.2144953e+00	
   1.4166667e+02	   5.5867588e+01	   1.8676233e+01	   1.2149807e+00	
   1.4170833e+02	   7.0406410e+01	   1.9975415e+01	   1.2157355e+00	
   1.4175000e+02	   7.4282516e+01	   2.1808942e+01	   1.2165302e+00	
   1.4179167e+02	   7.0406410e+01	   2.4037801e+01	   1.2171965e+00	
   1.4183333e+02	   7.4913511e+01	   2.5355155e+01	   1.2179267e+00	
   1.4187500e+02	   7.0496552e+01	   2.6430996e+01	   1.2185405e+00	
   1.4191667e+02	   7.4781537e+01	   2.7667697e+01	   1.2192158e+00	
   1.4195833e+02	   4.1809291e+01	   2.9136575e+01	   1.2191703e+00	
   1.4200000e+02	   4.5066527e+01	   2.9849056e+01	   1.2191788e+00	
   1.4204167e+02	   6.2798243e+01	   3.1004943e+01	   1.2195336e+00	
   1.4208333e+02	   3.7815126e+01	   3.1884671e+01	   1.2193471e+00	
   1.4212500e+02	   2.2309344e+01	   3.1663762e+01	   1.2188445e+00	
   1.4216667e+02	   3.8289515e+01	   3.1884765e+01	   1.2186748e+00	
   1.4220833e+02	   4.1809291e+01	   3.1443465e+01	   1.2185895e+00	
   1.4225000e+02	   2.8550993e+01	   3.1810990e+01	   1.2182226e+00	
   1.4229167e+02	   2.1579828e+01	   3.0932313e+01	   1.2177335e+00	
   1.4233333e+02	   3.8765569e+01	   3.0641643e+01	   1.2176110e+00	
   1.4237500e+02	   5.5678996e+01	   2.8501782e+01	   1.2178845e+00	
   1.4241667e+02	   5.5851469e+01	   2.5089305e+01	   1.2182314e+00	
   1.4245833e+02	   5.9338055e+01	   2.3455491e+01	   1.2186836e+00	
   1.4250000e+02	   7.8118018e+01	   2.3198885e+01	   1.2195310e+00	
   1.4254167e+02	   8.5830485e+01	   2.3327258e+01	   1.2205352e+00	
   1.4258333e+02	   7.9035649e+01	   2.3649212e+01	   1.2213875e+00	
   1.4262500e+02	   1.2363250e+02	   2.4103214e+01	   1.2231723e+00	
   1.4266667e+02	   2.6768741e+02	   2.5555117e+01	   1.2280310e+00	
   1.4270833e+02	   1.4513127e+02	   2.6839729e+01	   1.2302347e+00	
   1.4275000e+02	   1.6520117e+02	   2.9207428e+01	   1.2328379e+00	
   1.4279167e+02	   1.9615154e+02	   3.2106167e+01	   1.2360848e+00	
   1.4283333e+02	   1.1343369e+02	   3.4589375e+01	   1.2374223e+00	
   1.4287500e+02	   9.7480025e+01	   3.5822505e+01	   1.2383689e+00	
   1.4291667e+02	   1.7281750e+02	   3.7101804e+01	   1.2410104e+00	
   1.4295833e+02	   1.8382907e+02	   3.7987904e+01	   1.2439025e+00	
   1.4300000e+02	   2.0475105e+02	   3.9555593e+01	   1.2472715e+00	
   1.4304167e+02	   6.2803304e+01	   4.0945912e+01	   1.2472567e+00	
   1.4308333e+02	   7.8300224e+01	   3.9962570e+01	   1.2476327e+00	
   1.4312500e+02	   5.9054340e+01	   4.0289103e+01	   1.2475442e+00	
   1.4316667e+02	   7.3961051e+01	   3.9718183e+01	   1.2478236e+00	
   1.4320833e+02	   6.6925824e+01	   3.9312443e+01	   1.2479453e+00	
   1.4325000e+02	   6.2779512e+01	   3.9393402e+01	   1.2479670e+00	
   1.4329167e+02	   9.0308825e+01	   4.0125455e+01	   1.2486259e+00	
   1.4333333e+02	   5.9140454e+01	   4.0043910e+01	   1.2485431e+00	
   1.4337500e+02	   1.0518101e+02	   3.7549481e+01	   1.2496182e+00	
   1.4341667e+02	   7.0236166e+01	   3.3417653e+01	   1.2499543e+00	
   1.4345833e+02	   9.0119678e+01	   3.1297171e+01	   1.2508178e+00	
   1.4350000e+02	   1.1284804e+02	   3.1590261e+01	   1.2522216e+00	
   1.4354167e+02	   1.0444642e+02	   3.0750467e+01	   1.2534426e+00	
   1.4358333e+02	   1.8145982e+02	   3.0424631e+01	   1.2565608e+00	
   1.4362500e+02	   1.4370128e+02	   3.1443488e+01	   1.2587376e+00	
   1.4366667e+02	   1.6917093e+02	   3.2924641e+01	   1.2615262e+00	
   1.4370833e+02	   1.5406745e+02	   3.4819277e+01	   1.2639007e+00	
   1.4375000e+02	   1.2460569e+02	   3.7628836e+01	   1.2654586e+00	
   1.4379167e+02	   1.8107185e+02	   4.1441669e+01	   1.2683812e+00	
   1.4383333e+02	   1.3933657e+02	   4.4986817e+01	   1.2701382e+00	
   1.4387500e+02	   9.3493857e+01	   4.6725408e+01	   1.2706491e+00	
   1.4391667e+02	   1.0587826e+02	   4.9194554e+01	   1.2714198e+00	
   1.4395833e+02	   8.6037486e+01	   4.9195200e+01	   1.2716666e+00	
   1.4400000e+02	   9.3680156e+01	   5.0092271e+01	   1.2720911e+00	
   1.4404167e+02	   1.0234303e+02	   5.0182184e+01	   1.2727415e+00	
   1.4408333e+02	   7.7840356e+01	   5.0092336e+01	   1.2727444e+00	
   1.4412500e+02	   7.0130173e+01	   4.9822217e+01	   1.2725516e+00	
   1.4416667e+02	   5.1572227e+01	   4.9642476e+01	   1.2718762e+00	
   1.4420833e+02	   5.5117401e+01	   4.8548496e+01	   1.2713295e+00	
   1.4425000e+02	   5.5206009e+01	   4.8659597e+01	   1.2707876e+00	
   1.4429167e+02	   5.5463778e+01	   4.9194682e+01	   1.2702437e+00	
   1.4433333e+02	   5.8964676e+01	   4.9552843e+01	   1.2697871e+00	
   1.4437500e+02	   7.4106290e+01	   4.7861825e+01	   1.2697740e+00	
   1.4441667e+02	   6.2438844e+01	   4.4986748e+01	   1.2695326e+00	
   1.4445833e+02	   8.6073842e+01	   4.2609071e+01	   1.2699725e+00	
   1.4450000e+02	   1.0542392e+02	   4.1028581e+01	   1.2709603e+00	
   1.4454167e+02	   1.1210500e+02	   4.2357524e+01	   1.2720887e+00	
   1.4458333e+02	   1.7866535e+02	   4.2777154e+01	   1.2749765e+00	
   1.4462500e+02	   1.7087970e+02	   4.3748607e+01	   1.2776484e+00	
   1.4466667e+02	   1.4860050e+02	   4.6894451e+01	   1.2796432e+00	
   1.4470833e+02	   1.4439240e+02	   4.9373763e+01	   1.2814612e+00	
   1.4475000e+02	   1.4849216e+02	   5.2920117e+01	   1.2832995e+00	
   1.4479167e+02	   1.4082263e+02	   5.7835924e+01	   1.2847921e+00	
   1.4483333e+02	   1.4082263e+02	   6.3245089e+01	   1.2861352e+00	
   1.4487500e+02	   8.9787103e+01	   6.7663771e+01	   1.2859215e+00	
   1.4491667e+02	   9.8114925e+01	   7.0328269e+01	   1.2858684e+00	
   1.4495833e+02	   8.2022886e+01	   7.2471639e+01	   1.2853065e+00	
   1.4500000e+02	   6.6272419e+01	   7.4641984e+01	   1.2842512e+00	
   1.4504167e+02	   6.6450243e+01	   7.6553307e+01	   1.2831593e+00	
   1.4508333e+02	   6.6094596e+01	   7.7747653e+01	   1.2820367e+00	
   1.4512500e+02	   5.8906875e+01	   7.8295331e+01	   1.2807147e+00	
   1.4516667e+02	   4.8054184e+01	   7.8542427e+01	   1.2791065e+00	
   1.4520833e+02	   4.0795630e+01	   7.9285515e+01	   1.2773035e+00	
   1.4525000e+02	   2.7947808e+01	   7.9285482e+01	   1.2751819e+00	
   1.4529167e+02	   4.0349363e+01	   7.8844773e+01	   1.2734331e+00	
   1.4533333e+02	   8.2087875e+01	   7.8404895e+01	   1.2728218e+00	
   1.4537500e+02	   1.1775094e+02	   7.6114586e+01	   1.2732203e+00	
   1.4541667e+02	   1.0207066e+02	   7.0258108e+01	   1.2733575e+00	
   1.4545833e+02	   1.4146257e+02	   6.7355362e+01	   1.2746200e+00	
   1.4550000e+02	   1.4538264e+02	   6.5544863e+01	   1.2760366e+00	
   1.4554167e+02	   1.6161381e+02	   6.4205262e+01	   1.2779294e+00	
   1.4558333e+02	   1.5368262e+02	   6.4205391e+01	   1.2796113e+00	
   1.4562500e+02	   1.8400965e+02	   6.5893572e+01	   1.2820840e+00	
   1.4566667e+02	   1.8792972e+02	   6.7252632e+01	   1.2846412e+00	
   1.4570833e+02	   1.7981641e+02	   7.0515495e+01	   1.2868928e+00	
   1.4575000e+02	   1.7645635e+02	   7.3778511e+01	   1.2889664e+00	
   1.4579167e+02	   1.6161381e+02	   7.7041526e+01	   1.2905301e+00	
   1.4583333e+02	   1.5035061e+02	   7.8582440e+01	   1.2917284e+00	
   1.4587500e+02	   1.5007470e+02	   8.0059374e+01	   1.2928766e+00	
   1.4591667e+02	   1.2594205e+02	   8.1141137e+01	   1.2932950e+00	
   1.4595833e+02	   1.1840059e+02	   8.1782153e+01	   1.2934759e+00	
   1.4600000e+02	   9.0106337e+01	   8.1100364e+01	   1.2928589e+00	
   1.4604167e+02	   8.5958537e+01	   8.0418575e+01	   1.2921481e+00	
   1.4608333e+02	   7.7920576e+01	   7.9736785e+01	   1.2912335e+00	
   1.4612500e+02	   7.4191712e+01	   7.8819042e+01	   1.2902482e+00	
   1.4616667e+02	   8.1335295e+01	   7.7665270e+01	   1.2895093e+00	
   1.4620833e+02	   8.2196094e+01	   7.6511497e+01	   1.2888350e+00	
   1.4625000e+02	   7.8112765e+01	   7.5357725e+01	   1.2880845e+00	
   1.4629167e+02	   9.4065601e+01	   7.5465712e+01	   1.2877884e+00	
   1.4633333e+02	   1.1840059e+02	   7.4285094e+01	   1.2882158e+00	
   1.4637500e+02	   1.0647366e+02	   7.0791812e+01	   1.2884036e+00	
   1.4641667e+02	   1.3904510e+02	   6.7283708e+01	   1.2896157e+00	
   1.4645833e+02	   1.5893724e+02	   6.4406380e+01	   1.2914804e+00	
   1.4650000e+02	   1.7055298e+02	   6.3503112e+01	   1.2937126e+00	
   1.4654167e+02	   1.8653913e+02	   6.2208307e+01	   1.2964603e+00	
   1.4658333e+02	   2.0140134e+02	   6.3703226e+01	   1.2996228e+00	
   1.4662500e+02	   2.2536664e+02	   6.4721331e+01	   1.3035034e+00	
   1.4666667e+02	   2.2165109e+02	   6.8799982e+01	   1.3071894e+00	
   1.4670833e+02	   1.9842890e+02	   6.8620288e+01	   1.3101977e+00	
   1.4675000e+02	   1.7445431e+02	   7.1047931e+01	   1.3124005e+00	
   1.4679167e+02	   1.8598180e+02	   7.4016501e+01	   1.3148842e+00	
   1.4683333e+02	   1.6246701e+02	   7.6657312e+01	   1.3165460e+00	
   1.4687500e+02	   1.3608762e+02	   7.7617016e+01	   1.3173348e+00	
   1.4691667e+02	   1.4420584e+02	   7.9503068e+01	   1.3183234e+00	
   1.4695833e+02	   1.1173294e+02	   7.8833460e+01	   1.3182875e+00	
   1.4700000e+02	   1.1153493e+02	   7.8163852e+01	   1.3182678e+00	
   1.4704167e+02	   7.8855689e+01	   7.7494245e+01	   1.3172227e+00	
   1.4708333e+02	   5.5359256e+01	   7.6824637e+01	   1.3154623e+00	
